,code_site,code_station,grandeur_hydro,date_debut_serie,date_fin_serie,statut_serie,code_systeme_alti_serie,date_obs,resultat_obs,code_methode_obs,libelle_methode_obs,code_qualification_obs,libelle_qualification_obs,continuite_obs_hydro,longitude,latitude
3378,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,3420.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
3379,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,625.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
3380,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,13900.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
3381,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,835.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
3382,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,4310.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
3383,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,1452.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
3384,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,18700.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
3385,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,809.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
3386,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,10100.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
3387,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,217.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
3388,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,1109.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
3389,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,32900.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
3390,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,1839.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
3391,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,6680.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
3392,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,2283.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
3393,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,55700.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
3394,L8700010,L870001020,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,2521.0,0,Mesure,16,Non qualifiée,True,-0.230904781,47.345018049
3395,M5014210,M501421020,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,835.0,0,Mesure,16,Non qualifiée,True,-0.509225007,47.375686585
3396,M5014210,M501421020,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,857.0,12,Interpolation,16,Non qualifiée,True,-0.509225007,47.375686585
3397,M5102010,M510201010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,902.0,0,Mesure,16,Non qualifiée,True,-0.374479334,47.19299553
3398,M5102010,M510201010,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,2280.0,12,Interpolation,16,Non qualifiée,True,-0.374479334,47.19299553
3399,M5124310,M512431010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,463.0,0,Mesure,16,Non qualifiée,True,-0.481930752,47.223633643
3400,M5214010,M521401020,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,647.0,0,Mesure,16,Non qualifiée,True,-0.621667188,47.302060918
3401,M5214010,M521401020,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,1760.0,12,Interpolation,12,Douteuse,True,-0.621667188,47.302060918
3402,M5222010,M522201010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,1000.0,0,Mesure,16,Non qualifiée,True,-0.632160202,47.316359144
3403,M5222010,M522201010,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,7020.0,12,Interpolation,12,Douteuse,True,-0.632160202,47.316359144
3404,M7005610,M700561010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,344.0,0,Mesure,16,Non qualifiée,True,-0.555234501,46.701244389
3405,M7005610,M700561010,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,1590.0,12,Interpolation,16,Non qualifiée,True,-0.555234501,46.701244389
3406,M7022410,M702241010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,1460.0,0,Mesure,16,Non qualifiée,True,-0.700056248,46.810942065
3407,M7022410,M702241010,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,10400.0,12,Interpolation,16,Non qualifiée,True,-0.700056248,46.810942065
3408,M7032430,M703243010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,780.0,0,Mesure,16,Non qualifiée,True,-0.888052612,46.959047727
3409,M7044010,M704401010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,435.0,0,Mesure,16,Non qualifiée,True,-0.799835502,46.964018371
3410,M7044010,M704401010,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T03:00:00Z,1660.0,12,Interpolation,16,Non qualifiée,True,-0.799835502,46.964018371
3411,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,467.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
3412,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,1025.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
3413,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,10900.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
3414,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,877.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
3415,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,3480.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
3416,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,626.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
3417,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,13900.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
3418,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,838.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
3419,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,4350.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
3420,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,1452.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
3421,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,18700.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
3422,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,808.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
3423,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,10100.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
3424,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,217.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
3425,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,1109.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
3426,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,32900.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
3427,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,1839.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
3428,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,6680.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
3429,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,2284.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
3430,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:55:00Z,55700.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
3431,L8000010,L800001020,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,1946.0,0,Mesure,16,Non qualifiée,True,-0.075428626,47.262418207
3432,L8000010,L800001020,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,1300000.0,12,Interpolation,16,Non qualifiée,True,-0.075428626,47.262418207
3433,L8000010,L800001030,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,2096.0,0,Mesure,16,Non qualifiée,True,0.062725437,47.21563207
3434,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,468.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
3435,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,1023.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
3436,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,10800.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
3437,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,879.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
3438,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,3520.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
3439,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,626.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
3440,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,13900.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
3441,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,840.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
3442,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,4380.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
3443,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,1452.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
3444,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,18700.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
3445,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,807.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
3446,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,10100.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
3447,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,217.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
3448,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,1109.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
3449,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,32900.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
3450,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,1839.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
3451,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,6680.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
3452,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,2284.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
3453,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,55700.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
3454,L8700010,L870001020,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,2523.0,0,Mesure,16,Non qualifiée,True,-0.230904781,47.345018049
3455,M5014210,M501421020,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,835.0,0,Mesure,16,Non qualifiée,True,-0.509225007,47.375686585
3456,M5014210,M501421020,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,857.0,12,Interpolation,16,Non qualifiée,True,-0.509225007,47.375686585
3457,M5102010,M510201010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,903.0,0,Mesure,16,Non qualifiée,True,-0.374479334,47.19299553
3458,M5102010,M510201010,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,2290.0,12,Interpolation,16,Non qualifiée,True,-0.374479334,47.19299553
3459,M5124310,M512431010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,460.0,0,Mesure,16,Non qualifiée,True,-0.481930752,47.223633643
3460,M5214010,M521401020,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,647.0,0,Mesure,16,Non qualifiée,True,-0.621667188,47.302060918
3461,M5214010,M521401020,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,1760.0,12,Interpolation,12,Douteuse,True,-0.621667188,47.302060918
3462,M5222010,M522201010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,998.0,0,Mesure,16,Non qualifiée,True,-0.632160202,47.316359144
3463,M5222010,M522201010,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,6980.0,12,Interpolation,12,Douteuse,True,-0.632160202,47.316359144
3464,M7005610,M700561010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,344.0,0,Mesure,16,Non qualifiée,True,-0.555234501,46.701244389
3465,M7005610,M700561010,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,1590.0,12,Interpolation,16,Non qualifiée,True,-0.555234501,46.701244389
3466,M7022410,M702241010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,1458.0,0,Mesure,16,Non qualifiée,True,-0.700056248,46.810942065
3467,M7022410,M702241010,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,10400.0,12,Interpolation,16,Non qualifiée,True,-0.700056248,46.810942065
3468,M7032430,M703243010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,783.0,0,Mesure,16,Non qualifiée,True,-0.888052612,46.959047727
3469,M7044010,M704401010,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,434.0,0,Mesure,16,Non qualifiée,True,-0.799835502,46.964018371
3470,M7044010,M704401010,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:50:00Z,1650.0,12,Interpolation,16,Non qualifiée,True,-0.799835502,46.964018371
3471,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,470.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
3472,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,1027.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
3473,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,10900.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
3474,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,878.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
3475,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,3500.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
3476,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,626.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
3477,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,13900.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
3478,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,837.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
3479,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,4340.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
3480,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,1452.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
3481,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,18700.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
3482,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,810.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
3483,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,10100.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
3484,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,217.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
3485,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,1107.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
3486,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,32800.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
3487,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,1840.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
3488,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,6690.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
3489,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,2285.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
3490,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:45:00Z,55800.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
3491,L8000010,L800001020,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,1946.0,0,Mesure,16,Non qualifiée,True,-0.075428626,47.262418207
3492,L8000010,L800001020,Q,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,1300000.0,12,Interpolation,16,Non qualifiée,True,-0.075428626,47.262418207
3493,L8000010,L800001030,H,2023-11-19T00:10:00Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,2097.0,0,Mesure,16,Non qualifiée,True,0.062725437,47.21563207
3494,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,471.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
3495,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,1031.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
3496,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,11000.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
3497,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,876.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
3498,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,3460.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
3499,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,626.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
3500,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,13900.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
3501,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,834.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
3502,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,4290.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
3503,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,1452.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
3504,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,18700.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
3505,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,813.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
3506,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,10200.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
3507,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,217.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
3508,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,1105.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
3509,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,32800.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
3510,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,1841.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
3511,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,6700.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
3512,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,2286.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
3513,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T03:00:00Z,4,31,2023-11-19T02:40:00Z,55900.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
